"Year","Track"
"1969","i forgot to be your lover"
"1969","its only love"
"1969","on campus"
"1969","dont let him take your love from me"
"1969","proud mary"
"1969","and that reminds me my heart reminds me"
"1969","blessed is the rain"
"1969","id rather be an old mans sweetheart than a young mans fool"
"1969","condition red"
"1969","apricot brandy"
"1969","im a drifter"
"1969","doin our thing"
"1969","your husband  my wife"
"1969","the weight"
"1969","sad girl"
"1969","abergavenny"
"1969","friend lover woman wife"
"1969","buying a book"
"1969","woman helping man"
"1969","moments to remember"
"1969","welcome me love"
"1969","a minute of your time"
"1969","i could never be president"
"1969","a lovers question"
"1969","time machine"
"1969","malinda"
"1969","you got to pay the price"
"1969","lovin things"
"1969","i like what youre doing to me"
"1969","what you gave me"
"1969","playgirl"
"1969","when he touches me nothing else matters"
"1969","change of heart"
"1969","rainbow ride"
"1969","simple song of freedom"
"1969","miniskirt minnie"
"1969","blistered"
"1969","i could never lie to you"
"1969","we gotta all get together"
"1969","tonight ill be staying here with you"
"1969","you dont have to walk in the rain"
"1969","obladi oblada"
"1969","in the bad bad old days before you loved me"
"1969","youll never walk alone"
"1969","its never too late"
"1969","the girl ill never know angels never fly this low"
"1969","no one for me to turn to"
"1969","everybody knows matilda"
"1969","cant take my eyes off you"
"1969","out of sight out of mind"
"1969","the sweeter he is part "
"1969","lodi"
"1969","what is a man"
"1969","any way that you want me"
"1969","muddy mississippi line"
"1969","river deepmountain high"
"1969","jack and jill"
"1969","feelin so good skoobydoo"
"1969","dont wake me up in the morning michael"
"1969","tomorrow tomorrow"
"1969","kum ba yah"
"1969","love of the common people"
"1969","riot"
"1969","mahnamahna"
"1969","these are not my people"
"1969","someday soon"
"1969","tragedy"
"1969","tear drop city"
"1969","sorry suzanne"
"1969","jingo"
"1969","get it from the bottom"
"1969","weve got honey love"
"1969","the train"
"1969","tell all the people"
"1969","whos making love"
"1969","foolish fool"
"1969","not on the outside"
"1969","day after day its slippin away"
"1969","turn on a dream"
"1969","move in a little closer baby"
"1969","rockin in the same old boat"
"1969","say you love me"
"1969","midnight"
"1969","you got soul"
"1969","ive lost everything ive ever loved"
"1969","kool and the gang"
"1969","ice cream song"
"1969","girl youre too young"
"1969","crumbs off the table"
"1969","hey joe"
"1969","back door man"
"1969","i want to take you higher"
"1969","chains of love"
"1969","get rhythm"
"1969","badge"
"1969","son of a lovin man"
"1969","glad shes a woman"
"1969","why i sing the blues"
"1969","maybe the rain will fall"
"1969","electric stories"
"1969","ease back"
"1969","while youre out looking for sugar"
"1969","hushabye"
"1969","i do"
"1969","rain in my heart"
"1969","thats the way god planned it"
"1969","pretty world"
"1969","happy heart"
"1969","didnt you know youd have to cry sometime"
"1969","ill bet you"
"1969","without her"
"1969","purple haze"
"1969","rhythm of the rain"
"1969","listen to the band"
"1969","i cant make it alone"
"1969","didnt we"
"1969","break away"
"1969","let yourself go"
"1969","dont forget about me"
"1969","in the still of the night"
"1969","runnin blue"
"1969","shangrila"
"1969","born to be wild"
"1969","volunteers"
"1969","the feeling is right"
"1969","love is all i have to give"
"1969","since i met you baby"
"1969","i want you to know"
"1969","ballad of easy rider"
"1969","where do i gobein hare krishna"
"1969","sittin on the dock of the bay"
"1969","lodi"
"1969","the greatest love"
"1969","i shall be released"
"1969","time was"
"1969","this old heart of mine is weak for you"
"1969","just aint no love"
"1969","maybe tomorrow"
"1969","i cant quit her"
"1969","till you get enough"
"1969","girls it aint easy"
"1969","inagaddadavida"
"1969","shotgun"
"1969","the colour of my love"
"1969","ive been loving you too long"
"1969","one night affair"
"1969","turn turn turnto everything there is a season"
"1969","feeling alright"
"1969","delta lady"
"1969",""
"1969","witchi tai to"
"1969","the young folks"
"1969","proud mary"
"1969","where do you go to my lovely"
"1969","looking back"
"1969","i still believe in tomorrow"
"1969","when you dance"
"1969","marley purt drive"
"1969","hello its me"
"1969","tracks of my tears"
"1969","hey baby"
"1969","truck stop"
"1969","questions  and "
"1969","baby dont be looking in my mind"
"1969","love man"
"1969","somebody loves you"
"1969","long green"
"1969","grits aint groceries all around the world"
"1969","dont forget to remember"
"1969","hook and sling  part "
"1969","well cry together"
"1969","dont tell your mama where youve been"
"1969","get off my back woman"
"1969","silver threads and golden needles"
"1969","life and death in g  a"
"1969","im tired"
"1969","nothing can take the place of you"
"1969","im so afraid of losing you again"
"1969","let me be the one"
"1969","bubble gum music"
"1969","armstrong"
"1969","getting the corners"
"1969","soul experience"
"1969","poor side of town"
"1969","loves been good to me"
"1969","see ruby fall"
"1969","singing my song"
"1969","the prophecy of daniel and john the divine sixsixsix"
"1969","i take a lot of pride in what i am"
"1969","rain"
"1969","gentle on my mind"
"1969","im gonna hold on long as i can"
"1969","chitty chitty bang bang"
"1969","julia"
"1969","just a little love"
"1969","if it wasnt for bad luck"
"1969","there never was a time"
"1969","he called me baby"
"1969","ladyo"
"1969","i cant say no to you"
"1969","willie  laura mae jones"
"1969","zazueira zazoowhera"
"1969","the grooviest girl in the world"
"1969","chelsea morning"
"1969","almost persuaded"
"1969","black berries  pt "
"1969","forever"
"1969","goin out of my head"
"1969","forget to remember"
"1969","eternity"
"1969","long line rider"
"1969","am i the same girl"
"1969","san francisco is a lonely town"
"1969","goodbye columbus"
"1969","im still a struggling man"
"1969","mr walker its all over"
"1969","cant find the time"
"1969","sincerely"
"1969","good times bad times"
"1969","first hymn from grand terrace"
"1969","sunday mornin comin down"
"1969","i want to love you baby"
"1969","the ways to love a man"
"1969","dont waste my time"
"1969","someday man"
"1969","its my thing you cant tell me who to sock it to"
"1969","stay and love me all summer"
"1969","back in the ussr"
"1969","good clean fun"
"1969","the ten commandments of love"
"1969","kick out the jams"
"1969","kay"
"1969","was it good to you"
"1969","theme from a summer place"
"1969","shout  part "
"1969","shes got love"
"1969","dynamite woman"
"1969","the thought of loving you"
"1969","seven years"
"1969","shes a lady"
"1969","you dont need me for anything anymore"
"1969","by the time i get to phoenix"
"1969","swingin tight"
"1969","no not much"
"1969","i threw it all away"
"1969","great balls of fire"
"1969","any day now"
"1969","eloise"
"1969","suasalito is the place to go"
"1969","never gonna let him know"
"1969","love is just a fourletter word"
"1969","farewell love scene"
"1969","dammit isnt gods last name"
"1969","anything you choose"
"1969","happy"
"1969","in my room"
"1969","good morning starshine"
"1969","moonlight sonata"
"1969","my balloons going up"
"1969","its hard to get along"
"1969","my world is empty without you"
"1969","we must be in love"
"1969","thats your baby"
"1969","hold me"
"1969","give it away"
"1969","slum baby"
"1969","sing a simple song"
"1969","one woman"
"1969","wonderful"
"1969","look at mine"
"1969","i cant be all bad"
"1969","a million to one"
"1969","sunday"
"1969","voodoo woman"
"1969","greensleeves"
"1969","never comes the day"
"1969","brown arms in houston"
"1969","from both sides now"
"1969","me about you"
"1969","my wife my dog my cat"
"1969","breakfast in bed"
"1969","youve got the power"
"1969","all i have to offer you is me"
"1969","the wedding cake"
"1969","who do you love"
"1969","gotta get to know you"
"1969","love in the city"
"1969","the carroll county accident"
"1969","california girl and the tennessee square"
"1969","only the lonely"
"1969","wake up"
"1969","lets call it a day girl"
"1969","hallways of my mind"
"1969","son of a travelin man"
"1969","lets dance"
"1969","you keep me hanging on"
"1969","born again"
"1969","green fields"
"1969","one of these days sundays gonna come on tuesday"
"1969","oh how happy"
"1969","my special prayer"
"1969","macarthur park"
"1969","the hunter"
"1969","switch it on"
"1969","i need you now"
"1969","ill never fall in love again"
"1969","how i miss you baby"
"1969","no one better than you"
"1969","aint got no i got life"
"1969","thats the way"
"1969","let me be the man my daddy was"
"1969","i do love you"
"1969","i love my baby"
"1969","let me love you"
"1969","funny feeling"
"1969","running bear"
"1969","too many cooks spoil the soup"
"1969","only you and you alone"
"1969","luna trip"
"1969","its a funky thingright on part "
"1969","theme from electric surfboard"
"1969","everything i do gonh be funky from now on"
"1969","too experienced"
"1969","idaho"
"1969","wichita lineman"
"1969","if i only had time"
"1969","land of  dances"
"1969","one eye open"
"1969","all gods children got soul"
"1969","you made a believer out of me"
"1969","its been a long time"
"1969","love theme from romeo and juliet a time for us"
"1969","in the time of our lives"
"1969","feeling alright"
"1969","the tra la la song one banana two banana"
"1969","turn around and love you"
"1969","sweeter than sugar"
"1969","birds of a feather"
"1969","curly"
"1969","pass the apple eve"
"1969","big bruce"
"1969","i cant help it if im still in love with you"
"1969","god knows i love you"
"1969","mr limousine driver"
"1969","alices rock  roll restaurant"
"1969","just a little bit"
"1969","fox on the run"
"1969","its a groovy world"
"1969","i dont want to cry"
"1969","home to you"
"1969","thats how heartaches are made"
"1969","ivory"
"1969","and shes mine"
"1969","why is the wine sweeter on the other side"
"1969","drummer man"
"1969","here we go again"
"1969","please dont desert me baby"
"1969","i cant do enough"
"1969","im gonna do all i can to do right by my man"
"1969","somethings on her mind"
"1969","sausalito"
"1969","pinch me baby convince me"
"1969","guess who"
"1969","my little chickadee"
"1969","galveston"
"1969","saturday night at the world"
"1969","july youre a woman"
"1969","camel back"
"1969","st louis"
"1969","memphis train"
"1969","big in vegas"
"1968","hey jude"
"1968","i heard it through the grapevine"
"1968","love is blue lamour est bleu"
"1968","honey"
"1968","people got to be free"
"1968","sittin on the dock of the bay"
"1968","this guys in love with you"
"1968","mrs robinson"
"1968","love child"
"1968","tighten up"
"1968","hello i love you"
"1968","judy in disguise with glasses"
"1968","grazing in the grass"
"1968","harper valley pta"
"1968","green tambourine"
"1968","theme from valley of the dolls"
"1968","young girl"
"1968","those were the days"
"1968","the horse"
"1968","born to be wild"
"1968","for once in my life"
"1968","chain of fools"
"1968","cry like a baby"
"1968","classical gas"
"1968","lady willpower"
"1968","little green apples"
"1968","the good the bad and the ugly"
"1968","fire"
"1968","macarthur park"
"1968","stoned soul picnic"
"1968","spooky"
"1968","jumpin jack flash"
"1968","light my fire"
"1968","a beautiful morning"
"1968","valleri"
"1968","magic carpet ride"
"1968","mony mony"
"1968","simon says"
"1968","woman woman"
"1968","i wish it would rain"
"1968","lady madonna"
"1968","yummy yummy yummy"
"1968","abraham martin and john"
"1968","hush"
"1968","la  la means i love you"
"1968","the look of love"
"1968","sweet sweet baby since youve been gone"
